#name	lat	lon	country	population
Hezhou	24.40357	111.56675	CN	1005490
Hialeah	25.8576	-80.27811	US	237069
Hidalgo del Parral	26.92987	-105.66618	MX	104836
Higashihiroshima	34.40861	132.73682	JP	196608
Higashikurume	35.75202	139.51169	JP	117020
Higashimurayama	35.75459	139.46852	JP	151815
Higashiosaka	34.66667	135.58333	JP	493940
High Point	35.95569	-80.00532	US	110268
High Wycombe	51.62907	-0.74934	GB	133204
Hikone	35.25	136.25	JP	113647
Hildesheim	52.15077	9.95112	DE	103052
Hillsboro	45.52289	-122.98983	US	102347
Himamaylan	10.09889	122.87056	PH	117286
Himeji	34.81667	134.7	JP	530495
Hindaun	26.73411	77.03519	IN	105452
Hindupur	13.82807	77.49143	IN	151677
Hinganghāt	20.54875	78.83978	IN	101805
Hino	35.67306	139.40028	JP	190435
Hinthada	17.64944	95.45705	MM	134947
Hirakata	34.81352	135.64914	JP	406331
Hiratsuka	35.32785	139.33735	JP	258422
Hirnytskyi	48.0211	37.96914	UA	107216
Hirosaki	40.59306	140.4725	JP	168739
Hiroshima	34.4	132.45	JP	1200754
Hisar	29.15394	75.72294	IN	307024
Hitachi	36.6	140.65	JP	174508
Hitachi-Naka	36.39659	140.53479	JP	156581
Hlaingthaya	16.85	96.06667	MM	687867
Ho	6.60084	0.4713	GH	130701
Ho Chi Minh City	10.82302	106.62965	VN	14002598
Hobart	-42.87936	147.32941	AU	254930
Hohhot	40.81056	111.65222	CN	2350000
Hoima	1.43314	31.35241	UG	122700
Hoji ya Henda	-8.80523	13.2897	AO	642050
Holguín	20.88722	-76.26306	CU	319102
Hollywood	26.0112	-80.14949	US	149728
Hollywood	34.09834	-118.32674	US	167664
Homs	34.72405	36.72559	SY	775404
Homyel'	52.4345	30.9754	BY	501193
Honchō	35.70129	139.98648	JP	644668
Hong Kong	22.27832	114.17469	HK	7396076
Hong Kong Island	22.26302	114.18419	HK	1195529
Honggang	46.3974	124.88447	CN	147977
Hongkou	31.25	121.48917	CN	687500
Honmachi	32.50439	130.59952	JP	123067
Honolulu	21.30694	-157.85833	US	350964
Hoofddorp	52.3025	4.68889	NL	132734
Horlivka	48.29986	38.01709	UA	239828
Horta-Guinardó	41.41849	2.1677	ES	168092
Hortaleza	40.47444	-3.6411	ES	161661
Hortolândia	-22.85833	-47.22	BR	234259
Hosapete	15.26954	76.3871	IN	206167
Hosa’ina	7.54978	37.85374	ET	188200
Hoshiārpur	31.53723	75.91269	IN	168653
Hosūr	12.73647	77.83264	IN	229528
Hougang New Town	1.35667	103.89083	SG	227560
Houston	29.76328	-95.36327	US	2314157
Howrah	22.57688	88.31857	IN	1027672
Hoàn Kiếm	21.02857	105.85064	VN	135618
Hoàng Mai	19.26758	105.71594	VN	113360
Hrodna	53.6758	23.82887	BY	363718
Hsinchu	24.80361	120.96861	TW	453536
Hua Hin	12.57065	99.95876	TH	126355
Huacheng	24.06703	115.61309	CN	101165
Huadian	42.97213	126.74107	CN	139047
Huai'an	33.58861	119.01917	CN	2494013
Huaibei	33.97444	116.79167	CN	1113321
Huaihua	27.56337	110.00404	CN	552622
Huainan	32.62639	116.99694	CN	1666826
Huambo	-12.77611	15.73917	AO	595304
Huancayo	-12.06866	-75.21027	PE	456250
Huanggang	23.67704	116.99961	CN	225956
Huanggang	30.45143	114.87035	CN	366769
Huangpu	31.2378	121.4781	CN	504700
Huangshan	29.71139	118.3125	CN	460786
Huangshi	30.24706	115.04814	CN	688090
Huangzhou	30.45	114.8	CN	122563
Huaraz	-9.52614	-77.52869	PE	118836
Huayin	34.56528	110.06639	CN	242488
Hub	25.02555	66.88534	PK	195661
Hubballi	15.34776	75.13378	IN	943788
Huddersfield	53.64904	-1.78416	GB	149017
Huelva	37.26638	-6.94004	ES	144258
Hugli	22.90877	88.39674	IN	177005
Huicheng	23.03845	116.28988	CN	125919
Huinong	39.23333	106.76944	CN	136570
Huixing	29.68403	106.61486	CN	186972
Huixquilucan	19.35985	-99.35016	MX	124846
Huizhou	23.11147	114.41523	CN	2900113
Hulan	45.89326	126.57836	CN	109104
Hulan Ergi	47.20417	123.63333	CN	265344
Huludao	40.75243	120.83552	CN	944495
Hulunbuir	49.21141	119.75582	CN	349400
Humen	22.81899	113.67306	CN	191891
Huntington Beach	33.6603	-117.99923	US	201899
Huntsville	34.7304	-86.58594	US	215006
Huocheng	44.05305	80.87173	CN	360000
Hurghada	27.25738	33.81291	EG	207132
Huyện Lâm Hà	11.81554	108.21444	VN	144707
Huzhou	30.8703	120.0933	CN	1015937
Huánuco	-9.92882	-76.23989	PE	196627
Huế	16.4619	107.59546	VN	1380000
Hwado	37.6525	127.3075	KR	106358
Hwaseong-si	37.20682	126.8169	KR	640890
Hyderabad	17.38405	78.45636	IN	6993262
Hyderabad	25.39689	68.37718	PK	1921275
Hyesan	41.40167	128.17778	KP	192680
Hà Tiên	10.3831	104.48753	VN	100560
Hà Tĩnh	18.34282	105.90569	VN	266321
Hòa Bình	20.81717	105.33759	VN	105260
Hòa Cường	16.04314	108.18209	VN	119363
Hòa Thành	11.28696	106.12936	VN	147666
Hābra	22.84202	88.65606	IN	139297
Hājīpur	25.68544	85.20981	IN	147688
Hālīsahar	22.93218	88.41859	IN	128172
Hāpur	28.72985	77.78068	IN	242920
Hāthazāri	22.50515	91.81339	BD	498179
Hāthras	27.59551	78.05201	IN	126882
Hōfu	34.05	131.56667	JP	116925
Hŭngnam	39.84198	127.63206	KP	346082
Hưng Yên	20.64637	106.05112	VN	118646
H̱olon	32.01034	34.77918	IL	196282
Hạ Long	20.95045	107.07336	VN	270054
Hải Châu	15.91667	108.13333	VN	131427
Hải Dương	20.94099	106.33302	VN	241373
Hồng Ngự	10.8	105.35	VN	101155
Iaşi	47.16667	27.6	RO	378954
Ibadan	7.37756	3.90591	NG	3649000
Ibagué	4.43573	-75.20289	CO	529635
Ibanda	-0.13398	30.49616	UG	117700
Ibaraki	34.81641	135.56828	JP	287730
Ibarra	0.34881	-78.12462	EC	221149
Ibb	13.96667	44.18333	YE	771514
Ibirité	-20.02194	-44.05889	BR	170537
Ica	-14.07538	-75.73422	PE	282407
Ichalkaranji	16.69117	74.46054	IN	287353
Icheon-si	37.27917	127.4425	KR	196230
Ichihara	35.51667	140.08333	JP	283531
Ichikawa	35.73413	139.9065	JP	496676
Ichinomiya	35.3	136.8	JP	380073
Ichinoseki	38.91667	141.13333	JP	114476
Idkū	31.3073	30.2981	EG	177152
Idlib	35.93062	36.63393	SY	128840
Ifakara	-8.13333	36.68333	TZ	205843
Igarassu	-7.83417	-34.90639	BR	122312
Igboho	8.83784	3.75628	NG	136764
Iguala de la Independencia	18.34536	-99.5413	MX	118468
Iguatemi	-23.61277	-46.42667	BR	149700
Iida	35.51965	137.82074	JP	101536
Iizuka	33.63654	130.68678	JP	126364
Ijebu Ode	6.81944	3.91731	NG	360000
Ijebu-Igbo	6.97198	3.99938	NG	109261
Ijero-Ekiti	7.81514	5.06716	NG	167632
Ijok	3.31667	101.4	MY	100899
Ikare	7.52591	5.75342	NG	465000
Ikeda	34.82208	135.4298	JP	104993
Ikeja	6.59651	3.34205	NG	313196
Ikere-Ekiti	7.49748	5.23041	NG	103054
Ikire	7.36983	4.1863	NG	222160
Ikirun	7.91283	4.66741	NG	134240
Ikoma	34.68333	135.7	JP	120741
Ikot Ekpene	5.18194	7.71481	NG	254806
Iksan	35.94389	126.95444	KR	307000
Ila Orangun	8.01714	4.90421	NG	179192
Ilagan	17.14854	121.88924	PH	164020
Ile-Ife	7.4824	4.56032	NG	560000
Ilebo	-4.33111	20.58638	CD	117245
Ilesa	7.62789	4.74161	NG	325000
Ilford	51.55765	0.07278	GB	168168
Ilhéus	-14.79909	-39.03228	BR	155499
Iligan	8.2289	124.24344	PH	342618
Iligan City	8.25	124.4	PH	312323
Ilobu	7.83879	4.48672	NG	118089
Iloilo	10.69694	122.56444	PH	473728
Ilorin	8.49664	4.54214	NG	1080000
Imabari	34.07001	133.00023	JP	170986
Imperatriz	-5.52639	-47.49167	BR	218106
Imphal	24.80805	93.9442	IN	277196
Imus	14.42972	120.93667	PH	481949
Inazawa	35.25	136.78333	JP	134751
Incheon	37.45646	126.70515	KR	3015482
Inda Silasē	14.10307	38.28289	ET	100100
Indaiatuba	-23.08842	-47.2119	BR	256223
Independence	39.09112	-94.41551	US	117255
Indianapolis	39.76838	-86.15804	US	887642
Indore	22.71792	75.8333	IN	1994397
Indramayu	-6.32639	108.32	ID	123263
Inezgane	30.35535	-9.53639	MA	142320
Inglewood	33.96168	-118.35313	US	111666
Ingolstadt	48.76508	11.42372	DE	120658
Ingombota	-8.81806	13.22889	AO	144911
Inisa	7.84855	4.32981	NG	164161
Inkisi	-5.13122	15.0541	CD	115317
Innsbruck	47.26266	11.39454	AT	132493
Insein	16.88874	96.10257	MM	247675
International City	25.16383	55.40987	AE	120000
Inzai	35.83479	140.16361	JP	105463
Ipatinga	-19.46833	-42.53667	BR	228746
Ipiranga	-23.59957	-46.61599	BR	116271
Ipoh	4.5841	101.0829	MY	759952
Ipojuca	-8.39889	-35.06389	BR	105638
Ipswich	52.05917	1.15545	GB	178835
Iquique	-20.21326	-70.15027	CL	199587
Iquitos	-3.74814	-73.2529	PE	377609
Iranshahr	27.20245	60.68476	IR	131232
Irapuato	20.671	-101.35577	MX	380941
Irbid	32.55556	35.85	JO	569068
Irewe	6.41692	3.14058	NG	139494
Iriga City	13.4324	123.4115	PH	115306
Iringa	-7.76667	35.7	TZ	202490
Irkutsk	52.29566	104.29076	RU	623869
Iruma	35.818	139.368	JP	147166
Irvine	33.66946	-117.82311	US	256927
Irving	32.81402	-96.94889	US	236607
Irákleion	35.32787	25.14341	GR	137154
Isahaya	32.84111	130.04306	JP	135546
Ise	34.48333	136.7	JP	123533
Ise-Ekiti	7.46478	5.42333	NG	190063
Isehara	35.39932	139.31019	JP	103401
Isesaki	36.31667	139.2	JP	211850
Iseyin	7.97022	3.59626	NG	365300
Isfahan	32.65246	51.67462	IR	1547164
Isfara	40.12649	70.62526	TJ	274000
Ishinomaki	38.41667	141.3	JP	140151
Isidro Casanova	-34.7	-58.58745	AR	131981
Isiro	2.77391	27.61603	CD	255409
Iskandar Puteri	1.39324	103.62322	MY	575977
Islamabad	33.72148	73.04329	PK	601600
Islington	51.53622	-0.10304	GB	319143
Ismailia	30.60427	32.27225	EG	429465
Isparta	37.76444	30.55222	TR	172334
Istanbul	41.01384	28.94966	TR	15701602
Istaravshan	39.9142	69.00328	TJ	273500
Isulan	6.62944	124.605	PH	101455
Itabaiana	-10.685	-37.42528	BR	103440
Itabashi	35.74893	139.71497	JP	584483
Itabira	-19.61917	-43.22694	BR	113343
Itaboraí	-22.74444	-42.85944	BR	240040
Itabuna	-14.78556	-39.28028	BR	205660
Itacoatiara	-3.14306	-58.44417	BR	112520
Itaguaí	-22.85222	-43.77528	BR	123980
Itagüí	6.18461	-75.59913	CO	281853
Itaim Bibi	-23.58581	-46.68241	BR	101452
Itaim Paulista	-23.50308	-46.38566	BR	205295
Itaituba	-4.27611	-55.98361	BR	123314
Itajaí	-26.90778	-48.66194	BR	155716
Itami	34.78427	135.40126	JP	198138
Itanhaém	-24.18306	-46.78889	BR	103102
Itapecerica da Serra	-23.71694	-46.84917	BR	158522
Itaperuna	-21.205	-41.88778	BR	107246
Itapetininga	-23.59167	-48.05306	BR	157790
Itapevi	-23.54889	-46.93417	BR	240961
Itapipoca	-3.49444	-39.57861	BR	131123
Itaquaquecetuba	-23.48611	-46.34833	BR	369275
Itaquera	-23.53194	-46.44417	BR	210960
Itatiba	-23.00583	-46.83889	BR	122581
Itu	-23.26417	-47.29917	BR	137586
Ituiutaba	-18.97428	-49.46212	BR	102217
Ituzaingó	-27.58504	-56.68707	AR	168419
Itārsi	22.61477	77.76222	IN	100574
Ivano-Frankivsk	48.92312	24.71248	UA	238196
Ivanovo	56.99988	40.97257	RU	406113
Ivanovskoye	55.76667	37.83333	RU	128000
Ivory Park	-25.9957	28.1971	ZA	184383
Iwaki	37.05	140.88333	JP	357309
Iwakuni	34.16297	132.22	JP	129125
Iwata	34.7	137.85	JP	166672
Iwatsuki	35.96474	139.69644	JP	108833
Iwo	7.63527	4.18156	NG	250443
Ixtapaluca	19.31556	-98.88284	MX	322271
Izhevsk	56.85225	53.19862	RU	648213
Izmaylovo	55.7966	37.78242	RU	104000
Iztacalco	19.39528	-99.09778	MX	384326
Iztapalapa	19.35529	-99.06224	MX	1835486
Izumi	34.48333	135.43333	JP	184615
Izumisano	34.41667	135.31667	JP	100131
Izumo	35.36667	132.76667	JP	172775
Iğdır	39.92371	44.045	TR	101700
Jabalpur	23.16697	79.95006	IN	1081677
Jabaquara	-23.65055	-46.64591	BR	214958
Jaboatão dos Guararapes	-8.11278	-35.01472	BR	644037
Jabālyā	31.5272	34.48347	PS	168568
Jacareí	-23.30528	-45.96583	BR	213110
Jackson	32.29876	-90.18481	US	153701
Jacksonville	30.33218	-81.65565	US	1009833
Jacmel	18.23569	-72.53686	HT	137966
Jacobabad	28.28187	68.43761	PK	219315
Jaffa	32.05043	34.75224	IL	100000
Jaffna	9.66845	80.00742	LK	169102
Jagdalpur	19.08136	82.02131	IN	125463
Jagtiāl	18.79473	78.91661	IN	103930
Jagādhri	30.16719	77.30367	IN	124894
Jahrom	28.5	53.5605	IR	141634
Jahānābād	25.21368	84.9871	IN	103202
Jaigaon	26.84766	89.37558	IN	158664
Jaipur	26.91962	75.78781	IN	3046163
Jakarta	-6.21462	106.84513	ID	8540121
Jalai Nur	49.45	117.7	CN	107828
Jalalpur Jattan	32.64118	74.20561	PK	146743
Jalalpur Pirwala	29.5051	71.22202	PK	500000
Jalandhar	31.32556	75.57917	IN	868929
Jalapa	14.63542	-89.99112	GT	159840
Jalgaon	21.00292	75.56602	IN	460228
Jalingo	8.89367	11.3596	NG	117757
Jalpāiguri	26.51667	88.73333	IN	107832
Jalālābād	34.42647	70.45153	AF	271900
Jamaica	40.69149	-73.80569	US	216866
Jambi City	-1.6	103.61667	ID	635101
Jammu	32.73528	74.86167	IN	576198
Jamnagar	22.47292	70.06673	IN	600943
Jampur	29.64235	70.59518	PK	155243
Jamshedpur	22.80278	86.18545	IN	1339438
Jamālpur	24.91965	89.94812	BD	167900
Jamālpur	25.31258	86.48888	IN	105434
Janakpur	26.72882	85.92628	NP	195438
Jandira	-23.5275	-46.9025	BR	118045
Janzūr	32.81868	13.01727	LY	154389
Japeri	-22.64306	-43.65333	BR	102149
Jaraguá	-23.44077	-46.73774	BR	211610
Jaraguá do Sul	-26.48611	-49.06667	BR	182660
Jaranwala	31.3332	73.41868	PK	150380
Jardim Angela	-23.71636	-46.76872	BR	311432
Jardim Helena	-23.4837	-46.41309	BR	129409
Jardim Sao Luis	-23.68073	-46.7394	BR	259377
Jataí	-17.87939	-51.72166	BR	105729
Jauharabad	32.29016	72.28182	PK	113188
Jaunpur	25.75356	82.68689	IN	169572
Jayapura	-2.53371	140.71813	ID	410852
Jaén	37.76922	-3.79028	ES	113457
Jaú	-22.29639	-48.55778	BR	133497
Jebel Ali	25.00255	55.10811	AE	210000
Jeddah	21.49012	39.18624	SA	4697000
Jeju City	33.50972	126.52194	KR	488844
Jember	-8.17211	113.69953	ID	298585
Jena	50.92878	11.5899	DE	104712
Jeongeup	35.60004	126.91699	KR	139876
Jeonju	35.82194	127.14889	KR	638421
Jepara	-6.5924	110.671	ID	1257912
Jequié	-13.85875	-40.08512	BR	127475
Jerez de la Frontera	36.68645	-6.13606	ES	212879
Jersey City	40.72816	-74.07764	US	264290
Jerusalem	31.76904	35.21633	IL	971800
Jessore	23.16971	89.21371	BD	243987
Jetpur	21.75482	70.62347	IN	118302
Jhang Sadr	31.26981	72.31687	PK	606533
Jhelum	32.93448	73.73102	PK	190425
Jhunjhunūn	28.12559	75.39797	IN	118473
Jhānsi	25.45887	78.57994	IN	412927
Ji Paraná	-10.88528	-61.95167	BR	124333
Jiading	31.38575	121.24465	CN	1886100
Jiagedaqi	50.41667	124.11667	CN	135760
Jiamusi	46.79711	130.31118	CN	549549
Jianchang	27.55831	116.63978	CN	109108
Jiangmen	22.58333	113.08333	CN	1795459
Jiangyin	31.91102	120.26302	CN	1779515
Jiangyou	31.76667	104.71667	CN	127225
Jianshui	24.2774	101.224	CN	490000
Jiaohe	43.72133	127.33473	CN	123018
Jiaojiang	28.69844	121.47331	CN	470804
Jiaozhou	36.28389	120.00333	CN	619266
Jiaozuo	35.23925	113.23914	CN	865413
Jiashan	30.84918	120.92583	CN	137112
Jiawang	34.43278	117.44194	CN	133861
Jiaxing	30.7522	120.75	CN	1180000
Jiayuguan	39.81121	98.28618	CN	231853
Jiazi	22.87932	116.07318	CN	130298
Jieshi	22.81027	115.83058	CN	137444
Jieshou	33.26338	115.36108	CN	141993
Jieyang	23.5418	116.36581	CN	1899394
Jijel	36.821	5.76352	DZ	131513
Jijiang	29.28993	106.25001	CN	196787
Jijiga	9.35	42.8	ET	483000
Jilin	43.84652	126.5608	CN	1895865
Jimeta	9.27949	12.45819	NG	248148
Jimma	7.67344	36.83441	ET	250900
Jinan	36.66833	116.99722	CN	4335989
Jinchang	38.50062	102.19379	CN	228561
Jincheng	35.50222	112.83278	CN	476945
Jinfeng	28.2385	116.60054	CN	127076
Jingdezhen	29.2947	117.20789	CN	473561
Jinghong	22.00265	100.7697	CN	205523
Jingling	30.65	113.1	CN	224871
Jingmen	31.03361	112.20472	CN	632954
Jingzhi	36.31	119.3875	CN	126703
Jingzhou	30.35028	112.19028	CN	1052282
Jing’an	31.22	121.41583	CN	936500
Jing’an	22.21072	113.29218	CN	186000
Jinhua	29.10678	119.64421	CN	1463990
Jining	35.405	116.58139	CN	1241012
Jining	41.0275	113.10583	CN	258757
Jinjiang	24.81978	118.57415	CN	1416151
Jinshan	30.83556	121.29373	CN	822776
Jinshanlu	47.8505	88.13286	CN	190064
Jinzhong	37.68403	112.75471	CN	1226617
Jinzhou	39.1	121.71667	CN	215386
Jinzhou	41.10778	121.14167	CN	604269
Jishou	28.31925	109.73346	CN	102332
Jishu	44.31667	126.8	CN	103988
Jiujiang	29.70475	116.00206	CN	1164268
Jiupu	41.06667	122.95	CN	123843
Jiuquan	39.74318	98.51736	CN	428346
Jiutai	44.15127	125.82975	CN	175115
Jiutepec	18.88139	-99.17778	MX	215357
Jixi	45.29322	130.96217	CN	403759
Jiyuan	35.08912	112.58815	CN	242143
Jizan	16.88917	42.55111	SA	105198
Jizhou	37.55054	115.56871	CN	362013
Jizzax	40.13351	67.82956	UZ	179200
Ji’an	27.11716	114.97927	CN	538699
Jodhpur	26.26841	73.00594	IN	1056191
Johannesburg	-26.20227	28.04363	ZA	9418183
Johor Bahru	1.4655	103.7578	MY	858118
Joinville	-26.30444	-48.84556	BR	461304
Joliet	41.52519	-88.0834	US	147861
Jolo	6.05222	121.00222	PH	101002
Jombang	-7.54595	112.23307	ID	126465
Jomvu	-3.98623	39.6082	KE	163415
Jorhat	26.75751	94.20306	IN	126736
Jos	9.92849	8.89212	NG	1040000
Jose Bonifacio	-23.56742	-46.43264	BR	128243
José C. Paz	-34.51541	-58.76813	AR	230208
João Pessoa	-7.115	-34.86306	BR	817511
Juan Díaz	9.04059	-79.44083	PA	100636
Juazeiro	-9.41167	-40.49861	BR	237821
Juazeiro do Norte	-7.21306	-39.31528	BR	225230
Juba	4.85165	31.58247	SS	450000
Juiz de Fora	-21.76417	-43.35028	BR	540756
Juja	-1.10148	37.0132	KE	156041
Juliaca	-15.5	-70.13333	PE	245675
Jundiaí	-23.18639	-46.88417	BR	443221
Jurong Town	1.33417	103.72278	SG	262730
Jurong West	1.35028	103.72278	SG	253840
Jutiapa	14.28491	-89.88798	GT	145880
Jyväskylä	62.24147	25.72088	FI	148744
Jönköping	57.78145	14.15618	SE	112766
Jājmau	26.4304	80.4095	IN	652831
Jālna	19.84102	75.88636	IN	285577
Jāmuria	23.70468	87.07872	IN	160242
Jīnd	29.31577	76.31502	IN	167592
Jīroft	28.67806	57.74056	IR	130429
Jōetsu	37.14828	138.23642	JP	189430
Jūnāgadh	21.51966	70.45981	IN	319462
Kabankalan	9.9839	122.81423	PH	210893
Kabin Buri	13.95133	101.71739	TH	140056
Kabinda	-6.13791	24.48179	CD	219396
Kabul	34.52813	69.17233	AF	4434550
Kabwe	-14.4469	28.44644	ZM	288598
Kadapa	14.47995	78.82346	IN	344893
Kadoma	34.7381	135.57442	JP	131727
Kadoma	-18.33328	29.91534	ZW	117381
Kaduna	10.52641	7.43879	NG	1850000
Kaech’ŏn	39.70056	125.89333	KP	319554
Kaesŏng	37.97083	126.55444	KP	338155
Kafr ad Dawwār	31.13379	30.12969	EG	128539
Kafr ash Shaykh	31.11174	30.93991	EG	194569
Kafrul	23.78822	90.37359	BD	339734
Kafue	-15.76911	28.18136	ZM	104174
Kagoshima	31.56667	130.55	JP	595049
Kahama	-3.83333	32.6	TZ	453654
Kahramanmaraş	37.5847	36.92641	TR	384953
Kaifeng	34.7986	114.30742	CN	1451741
Kaili	26.58583	107.97972	CN	275745
Kairouan	35.6781	10.09633	TN	139070
Kaithal	29.80153	76.39959	IN	144915
Kaiyuan	23.69767	103.30372	CN	198423
Kaiyuan	42.53306	124.04028	CN	112462
Kajang	2.99424	101.78875	MY	236240
Kajansi	0.21548	32.53453	UG	135600
Kakamega	0.28422	34.75229	KE	1867579
Kakamigahara	35.41667	136.86667	JP	144521
Kakegawa	34.76667	138.01667	JP	117925
Kakogawachō-honmachi	34.76943	134.82905	JP	271634
Kalaban Koro	12.57329	-8.02907	ML	148247
Kalaburagi	17.33583	76.83757	IN	543147
Kalemie	-5.94749	29.19471	CD	160961
Kalemyo	23.19014	94.06405	MM	348573
Kaliningrad	54.70639	20.51102	RU	475056
Kalininskiy	59.99675	30.3899	RU	504641
Kalisz	51.76109	18.09102	PL	108759
Kallakurichi	11.73379	78.95925	IN	1682687
Kallang	1.33333	103.86667	SG	101290
Kallithéa	37.95	23.7	GR	100641
Kalmiuskyi	47.11046	37.54375	UA	101498
Kalmunai	7.40902	81.83472	LK	100171
Kalol	23.24656	72.49508	IN	134426
Kaluga	54.53063	36.27	RU	340851
Kalulushi	-12.84151	28.09479	ZM	104046
Kalynivskyi	48.00741	37.85378	UA	103249
Kalyān	19.2437	73.13554	IN	1262255
Kamagaya	35.76971	140.00238	JP	109932
Kamakura	35.31085	139.54698	JP	172929
Kamalia	30.72708	72.64607	PK	166617
Kamensk-Ural’skiy	56.40626	61.93347	RU	182500
Kamina	-8.73508	24.99798	CD	200184
Kamirenjaku	35.69423	139.55495	JP	195391
Kamloops	50.66648	-120.3192	CA	104460
Kamoke	31.97526	74.22304	PK	292023
Kampala	0.31628	32.58219	UG	1680600
Kampong Baharu Cheras Batu Sebelas	3.05	101.76667	MY	232100
Kampong Pasir Ris	1.37833	103.93194	SG	144260
Kampung Baru Subang	3.15	101.53333	MY	833571
Kampung Kangkar Teberau	1.532	103.7549	MY	412373
Kampung Larkin Lama	1.5024	103.744	MY	500000
Kampung Pasir Gudang Baru	1.4726	103.878	MY	145639
Kampung Sungai Ara	5.32699	100.27348	MY	140849
Kampung Sungai Glugur	5.36966	100.31353	MY	145600
Kamsar	10.65	-14.61667	GN	113350
Kamyanske	48.51716	34.60617	UA	226845
Kamyshin	50.0885	45.41277	RU	128626
Kamālshahr	35.86187	50.87424	IR	141669
Kananga	-5.89624	22.41659	CD	1247168
Kanayannur	9.96667	76.26667	IN	851406
Kanazawa	36.6	136.61667	JP	466029
Kanchipuram	12.83515	79.70006	IN	221715
Kandahār	31.61332	65.71013	AF	523300
Kandy	7.2906	80.6336	LK	111701
Kangding	30.00222	101.9569	CN	100000
Kanggye	40.96946	126.58523	KP	209530
Kangnyŏng	37.9075	125.51	KP	106827
Kangsŏn	38.93639	125.58111	KP	102436
Kanhangad	12.30814	75.10632	IN	125564
Kani	35.40435	137.05595	JP	102143
Kankan	10.38542	-9.30568	GN	221428
Kano	12.00012	8.51672	NG	4910000
Kanoya	31.38333	130.85	JP	101096
Kanpur	26.46523	80.34975	IN	2823249
Kanpur Cantonment	26.45942	80.37514	IN	108534
Kansas City	39.11417	-94.62746	US	152933
Kansas City	39.09973	-94.57857	US	475378
Kansk	56.20218	95.71848	RU	101502
Kaohsiung	22.61626	120.31333	TW	2737660
Kaolack	14.15197	-16.07259	SN	298904
Kapar	3.13333	101.38333	MY	269627
Kara	9.55111	1.18611	TG	104207
Karabağlar	38.382	27.132	TR	479338
Karabük	41.20488	32.62768	TR	125403
Karachi	24.8608	67.0104	PK	11624219
Karagandy	49.80187	73.10211	KZ	497777
Karaj	35.83266	50.99155	IR	1448075
Karaman	37.18111	33.215	TR	175390
Karamay	45.58473	84.88724	CN	261445
Karatsu	33.4425	129.96972	JP	117663
Karawang	-6.30525	107.3197	ID	307880
Karbala	32.61603	44.02488	IQ	1218732
Kariega	-33.75562	25.40074	ZA	291052
Kariya	34.98333	136.98333	JP	153834
Karlsruhe	49.00937	8.40444	DE	283799
Karnaphuli	22.69056	92.23472	BD	203697
Karnāl	29.69197	76.98448	IN	302140
Karol Bāgh	28.65136	77.19072	IN	505241
Karur	10.95771	78.08095	IN	234191
Karuri	-1.17641	36.7564	KE	194342
Karuri	-0.7	37.18333	KE	194342
Karāwalnagar	28.72712	77.27047	IN	224281
Karīmnagar	18.43915	79.12856	IN	289821
Karşıyaka	38.45772	27.1142	TR	339624
Kasama	-10.21289	31.18084	ZM	179636
Kasangati	0.43803	32.60246	UG	207800
Kasese	0.18333	30.08333	UG	115400
Kashan	33.98237	51.42769	IR	304487
Kashgar	39.46718	75.98675	CN	506640
Kashihara-shi	34.50896	135.7929	JP	124521
Kashipur	29.21399	78.95693	IN	103138
Kashiwa	35.86224	139.97732	JP	433436
Kashiwara	34.45	135.76667	JP	120922
Kassala	15.45099	36.39998	SD	401477
Kassel	51.31667	9.5	DE	197230
Kastamonu	41.37805	33.77528	TR	125622
Kasuga	33.52594	130.4611	JP	111023
Kasugai	35.24762	136.97229	JP	308681
Kasukabe	35.98308	139.74966	JP	229792
Kasulu	-4.57667	30.1025	TZ	238321
Kasur	31.11866	74.45025	PK	510875
Katabi	0.08411	32.46972	UG	154300
Kathmandu	27.70169	85.3206	NP	1442271
Kati	12.74409	-8.07257	ML	130254
Katihar	25.53852	87.57044	IN	240838
Katowice	50.2597	19.02173	PL	286960
Katsina	12.99082	7.60177	NG	670000
Katsushika	35.73333	139.85	JP	453093
Katsuta	36.38333	140.53333	JP	155968
Katumba	-9.23333	33.61667	TZ	108558
Kaunas	54.90156	23.90909	LT	289380
Kawachi-Nagano	34.44108	135.58283	JP	101692
Kawagoe	35.90861	139.48528	JP	354571
Kawaguchi	35.80521	139.71072	JP	607373
Kawanishi	34.81667	135.41667	JP	155165
